Tweet,sentiment
"I couldn't go to the Revlon Run Walk today because my formerly broken ankle is throbbing.  ",0
"no mention of Shit Box in the essential camping gear... ",0
"me? wondering if there really is daylight? i've been so holed up in my studio...can't really tell!! ",0
"can't find a live stream for Wigan - Bolton anywhere ",0
"Man it just started raining ",0
"tried to add a girl to this, it looked awful..too embarrassed to show results   ",0
"it seems that a truck went through my legs  but I have enjoyed both dancing yesterday. Best celebration of 15 years �//",0
"know how you feel.i thought the same when i found out about wanted to end it all.  !!x",0
"ahh u cried  me too but the movie was cool was en it ? xxxxxxxxx",0
"is learning french for her oral exam on wednesday at 12.00pm ",0
"I just cried over a Taylor Swift music video. I feel like an awful person, but it was adorable  ",0
"I was about to drop it off but it is no longer grains it is sadly a solid mass ",0
"my computer is severely infected ",0
"after prom part-ees were really nifty. i miss my stranger friend though  socute.",0
"My neighborhood has already started with fireworks!?Why? no idea. Dog is starting to go into the terrified hiding mode. ",0
"sweet. holidays rock... enjoy while you can. all too quickly they're gone  sava the flava of life i say...",0
"Got laid off here in Dubai ",0
"urrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrgh i'm getting so sick of waiting for this freakin scan. Pain = baaad today ",0
"second day on twitter .....nothing special this time ",0
"Wishing things would get better for my 15 year son ",0
"AWW!! C'MON! how many weeks has it been!?!? *rants on and on* ",0
"Was hoping to wake up to sunshine. Sad. ",0
"I forgot to mark my 300th tweet. ",0
"i agree with you. i took me just now to realize that ",0
"Not having a great morning...fever back ",0
"going to sleep! have to work tonight ",0
"Wish that I was helping out instead of sitting in a gallery all day ",0
"There was a spider on the outside of my door. I don't know where it went, though, and it's not there anymore. ",0
"Has to go to work early today and is tired ",0
"I am soooooooooooo pissed I can't go to BAMBOOZLE  ..ohh mom....but on the brightside I have TETRIS... No not good enough",0
"oh no. i'm worried ",0
"Sleep is for the weak... I wish I were weak ",0
"why arent you replying on msn? ",0
"bummed that post-surgery means no Revlon Run/Walk for Cancer.  First time in 4 years I'm missing it ",0
"feeling horrible! sick... again  momma is making me an egg, lol.",0
"Aw no!  is your tail better? i feel sad now! You are same age as she will be 8 in late july/early august!",0
"My rib cage &amp; shoulder hurt.  Going to be a boring day. :/ May go do some painting and oil pastels. &lt;3",0
"is so boring watching the match at posh.. ",0
"down wth flu think I'll pass ",0
"Going to have a shower. My mom comes late today. ",0
"haha ... but I don't leave people behind  And I kill everyone on the map. I'm terrible at this!",0
"why do i wake up at these times now  damn construction getting me in a routine...",0
"I wish they had released a DVD of the Greatest Hits Tour. ",0
"I'm actually in Pittsburgh for a game  and NBC doesn't let it be on the big screen. ",0
"I slept late, being sick is the only reason i ever sleep this late ",0
"Good morning! Its beautiful out..sucks I got work ",0
"I got laid of a couple of weeks ago ",0
"Hahaha please. I've been converted ",0
"Heading to work ",0
"wats ur next Big release gna b? We dnt hear much abwt u hear in Britain  x",0
"not going to bamboozle  next year i'm so going.",0
"misses sonya.    moving day today.",0
"ohh so psyched matt gregory. annd i was able to get hold of a decent car, one that will not ruin our attire. no more ghetto ",0
"ouch.. wolverine is a dissapointment ",0
"yeah  .. I wanna go home !!!!! I want a bbq and stuff",0
"im tryin to take my piercing out  I so don't want to, but I sooo have too. devo'd",0
"ya that's what i was thinking!  I'll figure something out!",0
"Update   ",0
"a little scared.. i had a horrible dream .. ",0
"Site's up. Unfortunately I wasn't able to make the video shoot  So sad...",0
"My bodys used to so little sleep that when i do get a decent amount i feel as if im hungover ",0
"Mornin Reid....long time no see!  ",0
"heyy everyone sorry i havent been writin i have been extrememly busy  but things arent working out for me..",0
"I would love nothing more than to go to bed right now. Sadly, the only place I will be going is work. ",0
"planning bout wat to do 4 tommorow .. Think swimming ,im not tall enough ",0
"and i seen neville who is now letting me call him sherbert instead of noodles. wow. i actually can't think of anything else good ",0
"I know.. it's terrible that these things happen to good people.  how were your exams? miss you xx",0
"2nd place ",0
"Oh no, I finally figured out how to use this properly. I have a feeling this may be bad for my study productivity ratio. ",0
" boro let me down. It's getting very tight.",0
"theres never a right time to say goodbye ",0
"In Pittsburgh finally going to see sissy&lt;3 and unfortunatly her bitch girlfriend err  ..",0
"school on a saturday...ughh so much studying....patiently waiting for u to join me ",0
"Im missing Panhead  hes a busy guy right now.",0
"Chillin mom's house for a minute... Then chores.    ",0
"fuck you ",0
"Made some french fries. Now my stomach aches badly ",0
"finally going to bed... ughhh im so tired  night twitterland",0
"jus found out some BAD NEWS. this job sux b. Time to start looking. Goodbye summer! ",0
"I woke up with an eye infection. ",0
"Just woke up! I wish I could slept more... ",0
"what happened to the well moods? ",0
" not my face. That was the the other girlie, but it was hot as hell in there!!.",0
"woke up to an empty house...  ",0
"hubby got laid off.. this month really can't get any better  ",0
"needs to work....but so sunny outside ",0
"It's a beautiful day and I can only enjoy it from the window. I hate feeling like a 93 year old ",0
"  I hate headaches.",0
"a funeral?   bummer! maybe it'll cheer u up in a weird way! it'll make u happy that u get to live another day bright side!",0
"I forgot to take a dailybooth picture yesterday ",0
"oh my god, im done with cold. SOO not ready for work today.  feel sickk... ",0
"there might be more swine flu where i live -_- ",0
"My work day begins now  *sigh*",0
"I want to stop coughing ",0
"I really really want to go to Okkervil River and I have no money  Have fun!",0
"my stepdad his kid nd my mum r watchin TWILIGHT ughhhhhhhhhhhh  tha books r better",0
"I gotta peg out the washing (N) Ah Well, I have nothing else to do today anyway ",0
"Pala sakit ama assignment yang super banyak  what a weekend &gt;.&lt;",0
"work was terrrrirble last night  we were sooo busyy. unfortunately, i have to work tonight too  so text me? i would love you forever.",0
" have the cold its horrible . cant stop sneezing x",0
"heading out to Green Street to promo RDOT w/a major icky feeling. ",0
"wowie i havent twittered in day!! im still n corpus christi but i wanna go home i think im as red as i can get... not attractive ",0
"i ate a whole week's worth of carbs in one night. crap. ",0
"noone is feeding the well, it's craving! ",0
"We leave for Seattle this afternoon.  Back to work on Monday. John goes back to Dublin tomorrow. ;-( Three weeks went too fast.",0
"but that link just takes us back to the twitter homepage ",0
"whyyyyy am i awake so early? ",0
"At home thinking this might be a painting day ",0
"so im working after a very long night of partying  would much rather br curled up in bed but that'll have to wait i guess",0
" is makeing me go to the doctor   my foot hurts... feela bruised",0
"it's raining and i don't think i'll be able to go to the pride picnic, bummed ",0
"I need better tools to get rid of the tree roots.  Bloody impossible things!",0
"You`re so daya.  Who you with?",0
"Thanks girls, I am having a really bad time today. ",0
"omg can yall believe i still have this cold. ",0
"goimg to b-day party and helping fam move later *goodbye Pack Mansion*       *lots of tears*",0
"its bank holiday weekend nd i cant do anything  ",0
"I am lost. Please help me find a good home. ",0
"yer we should as i am dieing to meet them and i will prob cry lol n yer in wales n lost my camra ",0
"still doing housework just need to hover the livingroom and do the dishes i hate dishes  See ya'all laters Jack",0
"Working all day today... No sunshine enjoyment for me today ",0
"Come full circle from two weeks ago � welcome to another &quot;pookfest&quot;! Day two for lil' Evan   ...I am tired of wadding through the vomit!",0
"Yeah  ankle injury I heard?",0
"- see i have no booty but this was last year lol. and i was small ",0
"I miss working in a kitchen.  The jokes, the chaos, the harassment.  Ugh ",0
"Work allll day ",0
"u really dislike Asian fans like us? ",0
"loool .. I'm getting them ",0
"The old man spent a whopping $1.50! Still the only customer. Seems this yard sale is a bust. ",0
"Whats a man to do- usher says it all ",0
"im going to work too    it suuuuuuxxxxxx",0
"Rainy day in Victoria tday after grt week. Good day 4 r designer to take us furniture shopping. What fun  ",0
"Oops... my fault for opening my mouth.... obviously spoke too soon. ",0
"I've got a headache  I think its down to alcohol, but still feel sorry for me ",0
"It's crazy all the Tweets from Cali are talking about their mini earthquake. Ohio doesn't have that sort of excitement or danger. ",0
"I know!  he's in Spain somewhere, and I can't go to Starbuck cuz we don't have starbucks in Slovenia!  ugh",0
"Awake because if I didn't get up now, I wouldn't be awake for work ",0
"Might go back to fps games it saddens me ",0
"is unsure how this twitter thing works. I am fixing to spend the day studying. Skipped baseball tournament,  sick &amp; caring for hurt child",0
"lol it's okay though it saves you in case she was mean ",0
"hasn't heard from her sweetheart Marty-poo for the past few days and is getting worried sick. ",0
"thank God boredom does'nt kill, i wud be old news rite about now...shit woz planned rite, cudda been wit u now ",0
"Thanks all !ubuntu for the ideas. Trying a netboot again. Currently is installing the base system. Do not know what I did wrong before ",0
"about to go to my game in like 2  hours or something. without .   oh well",0
"  Hey MJ's sorry to say but I don't think Guy will finish with the group.    Have to say 87th place and time 1:45",0
"OH NO!! Impromptu plans may have cut into my buying power for MSG tix next week!! I knew I was forgetting something ",0
"its tough work planning a wedding.  its gonna be small though so thats a plus.",0
"walkin on the moon...lookin down to mother earth...can't believe war is still existing....it looks so peaceful at all ",0
"I'm asking myself the same thing.  I fully expected to sleep 'till noon today and was up at 9:30 ",0
"Hope she (your daughter) feels better soon.  ",0
"My mom didn't go to Kroger last night, that means no milk therefore no cereal.  my hopes crushed",0
"I DONT WANT TOMORROW TO COME ",0
"ive got swine flu i think , lol nah its a cold ",0
"relay for life was fun, untill a storm came and we had to leave ",0
"Drinks that come in salt rimmed glasses=major headache in the morning ",0
"The soup, top 20. Then food. Then free radio. Then shower. Then ready. Then funeral ",0
"Yesterday it was sunny and today its raining ",0
"My mind is blank right now .... Gettin ready for my little cousin's funeral ... ",0
"Whoops, my laptop fell on the ground. ",0
"In philly for shitty meeting with shitty organisation  such a waste",0
